subscription_id,event_date,event_type,mrr_change
13677,2024-12-12,churn,-179
13682,2024-05-05,new,29
13683,2024-03-24,new,79
13693,2024-02-14,new,29
13695,2025-02-24,new,29
13703,2025-07-27,new,29
13708,2024-10-09,new,79
13727,2024-03-13,new,29
13727,2024-06-11,expansion,100
13727,2024-09-09,churn,-66
13730,2025-05-01,new,29
13736,2025-10-28,new,79
13741,2023-07-20,new,79
13749,2025-06-17,new,199
13749,2025-09-15,contraction,-75
13755,2023-12-30,new,29
13760,2024-09-17,new,79
13762,2023-09-07,new,79
13765,2025-11-22,new,29
13769,2025-02-21,new,29
13769,2025-05-22,contraction,-75
13779,2023-05-29,new,79
13779,2023-11-25,churn,-219
13785,2024-08-29,new,79
13786,2025-06-29,new,29
13800,2025-03-27,new,79
13800,2025-09-23,churn,-212
13802,2026-01-30,new,29
13810,2024-04-05,new,79
13810,2024-10-02,churn,-182
13819,2024-05-07,new,29
13822,2024-09-16,new,79
13822,2025-03-15,churn,-184
13823,2023-06-06,new,79
13828,2024-06-21,new,29
13829,2024-12-24,new,79
13835,2024-11-27,new,29
13836,2023-04-11,new,79
13836,2023-10-08,churn,-205
13838,2024-04-19,new,29
13838,2024-10-16,churn,-77
13843,2024-08-06,new,79
13843,2024-11-04,expansion,75
13843,2025-02-02,churn,-212
13856,2025-10-31,new,29
13857,2024-07-01,new,29
13858,2024-01-23,new,79
13859,2025-10-27,new,79
13859,2026-04-25,churn,-182
13864,2025-07-31,new,29
13864,2026-01-27,churn,-81
13871,2024-09-13,new,29
13871,2024-12-12,contraction,-75
13871,2025-03-12,churn,-68
13872,2025-03-03,new,79
13874,2024-06-25,new,29
13874,2024-09-23,contraction,-50
13889,2025-03-31,new,199
13893,2024-06-02,new,199
13897,2024-08-29,new,199
13912,2024-07-31,new,29
13914,2024-09-29,new,29
13921,2023-12-27,new,29
13923,2025-06-05,new,29
13923,2025-09-03,contraction,-50
13923,2025-12-02,churn,-74
13935,2025-11-15,new,29
13943,2026-02-13,new,79
13944,2024-02-23,new,79
13946,2023-03-25,new,29
13960,2025-01-27,new,29
13960,2025-07-26,churn,-74
13964,2023-10-07,new,29
13965,2024-04-16,new,79
13969,2024-07-03,new,199
13969,2024-10-01,expansion,50
13974,2025-01-30,new,29
13981,2023-10-17,new,199
13981,2024-01-15,contraction,-50
13988,2026-01-03,new,79
13988,2026-04-03,contraction,-50
13988,2026-07-02,churn,-220
13993,2023-05-09,new,29
14006,2025-01-25,new,29
14019,2025-09-10,new,79
14027,2024-01-16,new,29
14029,2025-08-07,new,29
14034,2024-07-14,new,29
14039,2023-12-04,new,29
14045,2023-09-15,new,29
14045,2024-03-13,churn,-75
14046,2023-04-13,new,79
14046,2023-07-12,expansion,25
14046,2023-10-10,churn,-202
14054,2025-01-15,new,79
14055,2025-09-26,new,29
14066,2025-07-14,new,29
14067,2024-07-12,new,79
14067,2024-10-10,contraction,-75
14086,2023-12-11,new,29
14088,2023-10-03,new,199
14089,2025-01-01,new,79
14090,2023-10-06,new,29
14090,2024-04-03,churn,-73
14094,2023-06-24,new,29
14094,2023-12-21,churn,-77
14102,2023-09-30,new,29
14106,2025-08-19,new,199
14107,2023-08-17,new,79
14107,2024-02-13,churn,-179
14108,2026-02-04,new,79
14110,2023-09-04,new,199
14118,2023-10-30,new,79
14118,2024-01-28,contraction,-50
14120,2024-03-26,new,79
14120,2024-09-22,churn,-174
14130,2024-03-13,new,29
14135,2025-12-26,new,199
14135,2026-06-24,churn,-499
14136,2024-07-23,new,29
14136,2025-01-19,churn,-72
14138,2023-02-28,new,79
14138,2023-08-27,churn,-189
14142,2025-04-06,new,79
14145,2023-08-21,new,29
14147,2023-12-14,new,29
14147,2024-06-11,churn,-70
14150,2023-08-19,new,79
14152,2025-01-27,new,79
14169,2025-10-02,new,79
14169,2025-12-31,contraction,-25
14172,2023-01-20,new,199
14172,2023-07-19,churn,-499
14178,2025-10-12,new,79
14185,2026-01-08,new,29
14190,2025-01-29,new,29
14190,2025-07-28,churn,-70
14200,2024-12-11,new,79
14209,2023-06-08,new,199
14216,2023-11-11,new,79
14220,2023-11-27,new,29
14220,2024-02-25,contraction,-50
14220,2024-05-25,churn,-77
14233,2025-04-25,new,199
14233,2025-10-22,churn,-490
14239,2025-11-11,new,29
14239,2026-05-10,churn,-78
14244,2023-08-24,new,29
14247,2025-11-04,new,79
14247,2026-02-02,expansion,100
14248,2024-08-03,new,29
14258,2024-01-24,new,79
14266,2023-04-25,new,79
14270,2024-11-01,new,29
14270,2025-01-30,expansion,25
14279,2025-05-27,new,199
14281,2025-06-03,new,79
14282,2023-11-28,new,79
14285,2025-03-01,new,79
14287,2024-10-09,new,29
14288,2024-06-30,new,79
14290,2025-11-11,new,29
14295,2025-04-07,new,79
14295,2025-10-04,churn,-177
14299,2024-12-20,new,79
14300,2025-03-19,new,29
14302,2025-04-21,new,29
14302,2025-07-20,expansion,75
14312,2024-07-15,new,79
14312,2025-01-11,churn,-197
14326,2024-08-06,new,29
14328,2025-12-31,new,29
14328,2026-03-31,expansion,50
14346,2023-09-19,new,29
14346,2024-03-17,churn,-72
14347,2023-07-08,new,199
14347,2023-10-06,contraction,-50
14347,2024-01-04,churn,-469
14354,2026-03-09,new,29
14368,2023-05-11,new,79
14368,2023-11-07,churn,-219
14369,2024-01-12,new,29
14377,2024-09-18,new,29
14377,2025-03-17,churn,-80
14386,2023-06-27,new,29
14386,2023-12-24,churn,-72
14388,2023-07-13,new,29
14389,2026-01-03,new,199
14389,2026-07-02,churn,-449
14391,2024-08-05,new,29
14400,2026-02-05,new,29
14406,2024-03-12,new,29
14409,2025-02-28,new,29
14412,2024-08-01,new,29
14414,2025-03-29,new,199
14418,2024-06-14,new,29
14418,2024-12-11,churn,-67
14427,2025-08-04,new,79
14431,2025-05-16,new,79
14431,2025-08-14,expansion,100
14431,2025-11-12,churn,-187
14438,2023-01-30,new,29
14442,2025-05-09,new,29
14448,2025-02-13,new,79
14449,2024-10-06,new,79
14457,2023-06-12,new,29
14458,2025-10-24,new,29
14461,2025-11-28,new,79
14461,2026-02-26,expansion,25
14463,2023-07-04,new,29
14463,2023-10-02,contraction,-50
14471,2024-11-04,new,29
14471,2025-05-03,churn,-72
14476,2025-09-19,new,29
14476,2026-03-18,churn,-70
14478,2024-05-19,new,29
14479,2023-04-25,new,29
14483,2023-03-19,new,29
14483,2023-09-15,churn,-77
14497,2023-05-10,new,29
14505,2026-01-21,new,29
14505,2026-04-21,expansion,50
14510,2026-01-10,new,29
14510,2026-04-10,contraction,-50
14513,2024-04-17,new,29
14518,2025-08-18,new,29
14518,2026-02-14,churn,-72
14520,2025-03-14,new,199
14529,2025-03-29,new,79
14529,2025-09-25,churn,-215
14535,2023-10-04,new,79
14540,2024-08-12,new,29
14544,2025-01-27,new,199
14545,2024-04-24,new,29
14545,2024-10-21,churn,-81
14549,2026-02-26,new,29
14550,2023-09-15,new,79
14561,2025-07-10,new,79
14561,2025-10-08,contraction,-50
14561,2026-01-06,churn,-184
14566,2025-12-28,new,79
14571,2025-04-28,new,29
14579,2023-05-10,new,79
14582,2023-09-22,new,29
14582,2024-03-20,churn,-74
14583,2025-06-11,new,29
14585,2026-01-01,new,29
14589,2023-04-20,new,79
14589,2023-10-17,churn,-214
14593,2023-11-28,new,29
14595,2023-05-14,new,79
14602,2025-04-07,new,29
14602,2025-07-06,contraction,-50
14607,2025-05-19,new,29
14607,2025-08-17,contraction,-75
14614,2024-09-03,new,29
14615,2024-11-17,new,29
14627,2024-06-15,new,29
14629,2023-07-08,new,199
14635,2024-10-10,new,29
14636,2023-09-16,new,29
14636,2024-03-14,churn,-80
14639,2023-01-31,new,199
14656,2026-03-09,new,79
14656,2026-06-07,contraction,-50
14658,2025-06-11,new,199
14658,2025-12-08,churn,-472
14664,2023-09-06,new,199
14664,2023-12-05,contraction,-75
14664,2024-03-04,churn,-499
14670,2023-05-30,new,29
14679,2024-09-20,new,29
14687,2025-11-24,new,29
14689,2024-03-03,new,79
14690,2023-12-26,new,79
14690,2024-06-23,churn,-175
14691,2024-10-26,new,79
14691,2025-04-24,churn,-215
14721,2024-11-18,new,29
14721,2025-05-17,churn,-65
14730,2025-06-27,new,79
14730,2025-12-24,churn,-209
14740,2025-06-04,new,29
14741,2025-02-12,new,199
14750,2023-07-04,new,29
14755,2025-12-30,new,29
14759,2023-10-12,new,199
14764,2024-08-05,new,79
14771,2025-02-21,new,79
14781,2024-07-10,new,79
14781,2024-10-08,expansion,25
14788,2023-01-16,new,29
14790,2024-01-12,new,79
14790,2024-07-10,churn,-221
14801,2025-01-16,new,79
14804,2023-11-03,new,79
14804,2024-05-01,churn,-198
14807,2023-07-22,new,29
14807,2023-10-20,expansion,75
14809,2026-03-08,new,79
14810,2025-06-23,new,29
14810,2025-12-20,churn,-67
14813,2023-11-03,new,29
14828,2024-06-16,new,29
14829,2023-12-10,new,199
14829,2024-06-07,churn,-499
14830,2024-12-05,new,199
14832,2024-02-10,new,29
14832,2024-05-10,contraction,-75
14844,2025-05-06,new,79
14848,2025-02-05,new,79
14848,2025-08-04,churn,-203
14855,2023-05-06,new,199
14856,2026-02-27,new,29
14861,2025-04-26,new,29
14861,2025-07-25,expansion,25
14861,2025-10-23,churn,-75
14867,2025-10-06,new,79
14867,2026-04-04,churn,-182
14868,2023-09-26,new,29
14868,2023-12-25,contraction,-100
14868,2024-03-24,churn,-79
14872,2023-08-02,new,79
14873,2024-12-02,new,29
14878,2025-04-12,new,79
14891,2024-08-25,new,199
14892,2024-12-09,new,199
14894,2025-12-14,new,199
14894,2026-03-14,contraction,-25
14896,2025-08-21,new,199
14896,2025-11-19,contraction,-25
14900,2023-03-22,new,29
14908,2023-02-10,new,29
14918,2024-05-22,new,29
14921,2025-05-03,new,79
14927,2025-07-08,new,79
14929,2023-10-07,new,29
14929,2024-01-05,expansion,100
14931,2024-04-19,new,79
14936,2025-10-06,new,29
14936,2026-04-04,churn,-75
14939,2023-08-17,new,29
14939,2024-02-13,churn,-65
14954,2023-12-08,new,29
14954,2024-06-05,churn,-76
14961,2024-05-31,new,79
14961,2024-08-29,contraction,-50
14964,2023-10-14,new,29
14964,2024-01-12,expansion,50
14974,2025-10-12,new,29
14978,2024-06-16,new,79
14984,2025-09-15,new,79
14984,2025-12-14,expansion,25
14990,2024-01-16,new,29
14996,2023-08-17,new,79
14996,2024-02-13,churn,-183
14999,2025-10-07,new,29
15001,2023-11-12,new,79
15006,2024-09-26,new,29
15015,2025-02-28,new,29
15015,2025-08-27,churn,-64
15021,2023-07-20,new,199
15024,2025-04-18,new,29
15024,2025-10-15,churn,-73
15025,2024-11-24,new,79
15025,2025-05-23,churn,-212
15032,2023-06-22,new,29
15053,2025-08-22,new,79
15056,2026-01-27,new,29
15056,2026-04-27,contraction,-75
15058,2025-03-13,new,29
15064,2023-08-02,new,29
15064,2024-01-29,churn,-79
15069,2023-04-28,new,29
15069,2023-07-27,contraction,-50
15071,2024-10-26,new,79
15071,2025-01-24,contraction,-25
15081,2025-11-30,new,199
15084,2023-02-14,new,79
15096,2023-09-28,new,29
15098,2023-06-11,new,79
15098,2023-12-08,churn,-179
15108,2024-06-11,new,199
15108,2024-09-09,contraction,-75
15114,2025-11-06,new,79
15114,2026-05-05,churn,-205
15119,2023-08-07,new,29
15122,2025-08-20,new,29
15122,2026-02-16,churn,-76
15124,2023-06-15,new,79
15124,2023-09-13,expansion,25
15143,2025-05-17,new,79
15145,2026-01-13,new,79
15150,2025-07-18,new,79
15150,2026-01-14,churn,-188
15161,2024-03-03,new,79
15161,2024-08-30,churn,-220
15162,2023-12-15,new,29
15162,2024-06-12,churn,-69
15163,2025-06-22,new,199
15164,2025-11-06,new,79
15164,2026-05-05,churn,-177
15167,2025-05-01,new,79
15167,2025-10-28,churn,-198
15171,2025-09-20,new,29
15172,2024-03-23,new,29
15176,2024-10-25,new,29
15177,2025-07-13,new,79
15182,2026-01-01,new,29
15190,2024-11-05,new,29
15190,2025-05-04,churn,-76
15194,2025-10-30,new,29
15199,2024-07-09,new,199
15202,2024-11-22,new,199
15215,2025-09-01,new,79
15221,2024-01-05,new,79
15221,2024-07-03,churn,-185
15223,2024-07-04,new,79
15223,2024-12-31,churn,-190
15231,2024-02-23,new,29
15234,2024-03-31,new,29
15234,2024-06-29,contraction,-75
15234,2024-09-27,churn,-74
15237,2023-03-31,new,79
15245,2023-10-08,new,29
15247,2023-09-30,new,79
15249,2023-08-02,new,29
15250,2024-10-24,new,29
15251,2026-01-26,new,79
15251,2026-04-26,expansion,75
15258,2024-01-21,new,29
15258,2024-07-19,churn,-79
15259,2025-11-27,new,79
15260,2024-09-25,new,29
15260,2024-12-24,contraction,-100
15260,2025-03-24,churn,-77
15263,2025-04-11,new,79
15286,2025-05-11,new,29
15288,2026-01-22,new,79
15288,2026-04-22,contraction,-50
15289,2023-03-27,new,79
15290,2023-10-05,new,29
15293,2024-06-28,new,29
15293,2024-12-25,churn,-67
15296,2023-05-12,new,29
15300,2023-01-26,new,29
15300,2023-04-26,expansion,75
15306,2023-12-11,new,79
15307,2023-04-15,new,29
15316,2023-02-17,new,79
15316,2023-05-18,contraction,-50
15317,2025-03-11,new,29
15317,2025-06-09,expansion,100
15322,2023-11-08,new,29
15330,2025-04-12,new,79
15330,2025-10-09,churn,-186
15334,2024-07-10,new,29
15337,2024-08-18,new,79
15338,2024-01-02,new,199
15339,2023-09-27,new,29
15345,2025-07-07,new,79
15351,2023-05-29,new,79
15355,2024-12-12,new,29
15358,2025-07-26,new,29
15363,2024-02-27,new,29
15363,2024-05-27,contraction,-75
15364,2024-08-17,new,79
15364,2024-11-15,expansion,25
15371,2023-06-01,new,29
15387,2025-02-08,new,29
15390,2023-04-20,new,79
15402,2024-06-16,new,29
15402,2024-09-14,expansion,50
15407,2025-08-10,new,29
15408,2025-10-30,new,199
15408,2026-04-28,churn,-499
15409,2025-08-20,new,29
15409,2025-11-18,expansion,50
15410,2024-06-29,new,29
15410,2024-12-26,churn,-77
15414,2025-12-22,new,29
15414,2026-06-20,churn,-75
15419,2025-08-19,new,29
15421,2023-06-16,new,29
15427,2023-07-21,new,29
15434,2025-11-22,new,29
15435,2025-06-04,new,199
15441,2024-05-15,new,79
15447,2023-12-24,new,29
15447,2024-03-23,expansion,50
15449,2026-02-26,new,29
15450,2023-11-05,new,29
15450,2024-02-03,expansion,50
15450,2024-05-03,churn,-73
15474,2024-10-07,new,29
15476,2024-11-11,new,29
15476,2025-05-10,churn,-74
15479,2023-05-12,new,79
15492,2023-06-08,new,29
15500,2025-07-05,new,29
15500,2026-01-01,churn,-77
15505,2024-11-21,new,79
15509,2023-06-12,new,29
15514,2024-03-13,new,79
15523,2023-02-07,new,29
15527,2024-09-24,new,29
15528,2024-09-12,new,79
15531,2024-11-02,new,29
15531,2025-05-01,churn,-73
15533,2023-03-02,new,29
15537,2024-04-29,new,29
15540,2024-12-14,new,79
15540,2025-06-12,churn,-216
15552,2023-07-31,new,79
15552,2024-01-27,churn,-219
15557,2024-05-02,new,79
15557,2024-07-31,expansion,50
15562,2025-04-18,new,79
15566,2025-08-17,new,79
15586,2023-04-27,new,199
15586,2023-10-24,churn,-499
15590,2023-07-30,new,29
15591,2026-02-25,new,79
15596,2024-01-31,new,79
15599,2024-04-07,new,199
15599,2024-07-06,contraction,-50
15602,2025-05-28,new,79
15604,2024-11-08,new,29
15622,2023-07-22,new,79
15628,2023-04-04,new,29
15632,2024-09-24,new,29
15637,2023-06-02,new,199
15639,2023-08-18,new,79
15655,2023-02-23,new,29
15658,2025-02-22,new,79
15658,2025-05-23,expansion,50
15664,2023-04-27,new,29
15674,2025-06-20,new,79
15685,2023-06-27,new,199
15685,2023-09-25,contraction,-25
15692,2025-03-04,new,29
15692,2025-08-31,churn,-77
15693,2025-09-11,new,29
15693,2026-03-10,churn,-68
15701,2025-10-24,new,29
15703,2025-11-03,new,29
15711,2025-08-25,new,199
15711,2025-11-23,contraction,-50
15711,2026-02-21,churn,-484
15713,2024-02-01,new,199
15713,2024-05-01,expansion,75
15717,2023-11-04,new,199
15726,2024-09-05,new,79
15732,2025-09-10,new,79
15734,2024-06-03,new,199
15735,2023-08-21,new,79
15748,2024-02-19,new,199
15753,2026-02-14,new,29
15753,2026-08-13,churn,-69
15756,2025-07-22,new,29
15756,2026-01-18,churn,-75
15760,2023-02-08,new,79
15765,2025-08-23,new,199
15766,2025-11-02,new,29
15772,2023-09-01,new,79
15789,2025-04-03,new,79
15790,2025-12-14,new,29
15795,2023-03-23,new,29
15800,2024-03-16,new,79
15806,2025-10-05,new,199
15808,2024-01-27,new,79
15818,2024-01-26,new,79
15823,2025-12-15,new,29
15823,2026-06-13,churn,-69
15824,2024-10-19,new,29
15824,2025-04-17,churn,-77
15827,2023-09-16,new,29
15828,2025-05-09,new,29
15828,2025-11-05,churn,-66
15834,2023-03-26,new,29
15841,2025-09-01,new,29
15841,2025-11-30,expansion,75
15846,2024-05-17,new,79
15859,2025-12-04,new,29
15859,2026-03-04,contraction,-100
15863,2025-07-01,new,29
15882,2024-08-17,new,79
15887,2023-05-10,new,79
15903,2023-01-21,new,29
15904,2025-08-17,new,29
15906,2025-07-18,new,199
15906,2025-10-16,expansion,50
15908,2025-02-28,new,29
15908,2025-05-29,expansion,50
15908,2025-08-27,churn,-77
15915,2025-04-05,new,29
15925,2024-09-24,new,29
15925,2024-12-23,expansion,75
15925,2025-03-23,churn,-74
15936,2023-10-28,new,79
15937,2025-10-23,new,29
15939,2023-03-07,new,29
15946,2026-03-16,new,29
15948,2024-06-22,new,79
15953,2026-03-02,new,29
15953,2026-08-29,churn,-78
15955,2023-11-24,new,29
15967,2024-03-11,new,29
15967,2024-09-07,churn,-71
15968,2023-09-25,new,29
15969,2025-10-10,new,79
15969,2026-04-08,churn,-203
15975,2023-11-07,new,199
15980,2025-07-26,new,29
15980,2026-01-22,churn,-73
15981,2025-11-20,new,79
15987,2025-10-10,new,79
15988,2023-04-11,new,29
15990,2024-07-31,new,79
15990,2025-01-27,churn,-220
15993,2023-05-26,new,29
15997,2025-09-10,new,29
16000,2025-12-22,new,29
16000,2026-03-22,expansion,100
16002,2023-04-28,new,29
16002,2023-07-27,contraction,-50
16012,2024-12-31,new,29
16015,2024-03-16,new,199
16015,2024-06-14,contraction,-50
16015,2024-09-12,churn,-499
16020,2026-03-13,new,29
16021,2024-07-31,new,29
16023,2024-07-22,new,79
16030,2024-05-29,new,199
16032,2023-03-05,new,29
16045,2024-01-26,new,29
16045,2024-04-25,expansion,50
16047,2025-04-10,new,29
16050,2025-02-21,new,79
16053,2024-04-12,new,199
16056,2023-09-08,new,199
16057,2024-10-20,new,29
16060,2025-06-01,new,79
16080,2024-10-08,new,29
16081,2023-09-09,new,29
16081,2023-12-08,contraction,-75
16093,2025-01-13,new,79
16098,2023-07-20,new,79
16098,2024-01-16,churn,-200
16108,2023-06-21,new,29
16109,2023-07-15,new,79
16120,2025-06-12,new,79
16122,2024-07-14,new,29
16122,2025-01-10,churn,-67
16126,2025-11-02,new,79
16131,2025-03-06,new,29
16136,2025-12-11,new,79
16136,2026-06-09,churn,-217
16140,2023-10-26,new,199
16141,2025-04-27,new,29
16148,2023-03-03,new,79
16148,2023-06-01,contraction,-50
16154,2024-01-20,new,29
16159,2023-03-21,new,29
16165,2025-10-02,new,79
16168,2023-04-27,new,79
16175,2023-06-15,new,29
16178,2025-11-09,new,79
16181,2024-02-22,new,79
16182,2025-08-11,new,199
16182,2025-11-09,expansion,50
16186,2024-06-10,new,79
16191,2024-11-03,new,79
16191,2025-02-01,contraction,-50
16205,2024-06-04,new,79
16205,2024-12-01,churn,-184
16223,2025-12-23,new,29
16227,2023-02-04,new,79
16227,2023-08-03,churn,-205
16229,2025-09-11,new,79
16229,2026-03-10,churn,-218
16234,2023-10-26,new,29
16237,2023-01-18,new,79
16240,2023-06-28,new,29
16240,2023-09-26,expansion,75
16240,2023-12-25,churn,-68
16247,2023-09-10,new,199
16252,2025-06-05,new,29
16253,2026-02-28,new,79
16255,2026-02-20,new,199
16256,2024-06-26,new,79
16269,2023-09-12,new,199
16278,2023-03-09,new,79
16286,2025-08-14,new,29
16287,2023-08-08,new,29
16287,2024-02-04,churn,-68
16297,2023-01-18,new,29
16298,2024-06-08,new,79
16304,2024-02-06,new,29
16308,2024-06-03,new,79
16312,2023-06-12,new,29
16315,2023-11-25,new,79
16316,2024-11-02,new,29
16316,2025-01-31,contraction,-75
16330,2023-12-29,new,79
16331,2026-01-07,new,79
16331,2026-07-06,churn,-214
16336,2023-04-17,new,29
16337,2023-07-24,new,29
16339,2023-08-08,new,29
16349,2024-12-10,new,29
16349,2025-03-10,contraction,-50
16371,2023-06-17,new,29
16371,2023-09-15,expansion,50
16371,2023-12-14,churn,-78
16373,2023-01-30,new,29
16373,2023-04-30,contraction,-100
16374,2023-09-17,new,29
16374,2024-03-15,churn,-70
16378,2025-07-02,new,29
16378,2025-12-29,churn,-68
16379,2023-03-08,new,29
16395,2025-01-09,new,29
16396,2025-04-09,new,29
16398,2025-02-12,new,199
16401,2024-09-25,new,29
16401,2025-03-24,churn,-66
16402,2025-03-22,new,29
16404,2023-08-22,new,79
16408,2024-01-14,new,199
16409,2024-06-03,new,199
16412,2024-08-14,new,79
16431,2023-10-14,new,29
16431,2024-04-11,churn,-81
16433,2023-06-30,new,29
16435,2026-01-29,new,29
16435,2026-07-28,churn,-78
16436,2024-10-25,new,29
16440,2023-06-19,new,29
16443,2024-06-15,new,29
16443,2024-12-12,churn,-79
16445,2025-10-18,new,79
16462,2024-11-25,new,29
16462,2025-02-23,expansion,100
16462,2025-05-24,churn,-73
16471,2024-10-31,new,29
16471,2025-01-29,expansion,50
16473,2023-10-10,new,29
16473,2024-04-07,churn,-66
16478,2025-04-16,new,29
16484,2025-09-16,new,79
16484,2026-03-15,churn,-176
16485,2024-06-04,new,29
16486,2023-03-30,new,29
16486,2023-06-28,expansion,100
16494,2025-01-17,new,29
16494,2025-07-16,churn,-70
16496,2024-04-16,new,79
16499,2023-12-17,new,29
16501,2025-08-07,new,79
16520,2026-01-18,new,29
16533,2023-09-23,new,79
16533,2023-12-22,expansion,50
16533,2024-03-21,churn,-217
16535,2023-12-30,new,79
16540,2025-07-21,new,79
16549,2023-02-07,new,29
16550,2023-12-07,new,79
16555,2025-04-01,new,79
16555,2025-09-28,churn,-219
16564,2023-08-17,new,29
16564,2024-02-13,churn,-78
16569,2024-04-26,new,79
16584,2023-03-17,new,79
16589,2025-02-08,new,199
16593,2023-07-26,new,29
16593,2024-01-22,churn,-67
16595,2026-03-10,new,79
16596,2025-08-28,new,199
16600,2023-02-04,new,199
16602,2024-03-23,new,79
16603,2025-10-11,new,29
16603,2026-04-09,churn,-71
16604,2024-09-17,new,29
16604,2025-03-16,churn,-68
16605,2024-05-16,new,79
16607,2023-07-19,new,29
16607,2024-01-15,churn,-67
16615,2025-10-11,new,29
16615,2026-04-09,churn,-76
16620,2023-08-09,new,199
16631,2024-03-01,new,29
16631,2024-05-30,contraction,-75
16631,2024-08-28,churn,-72
16634,2024-08-08,new,79
16638,2023-03-28,new,29
16638,2023-09-24,churn,-69
16642,2023-05-01,new,29
16650,2024-04-25,new,29
16656,2024-03-06,new,79
16660,2023-12-26,new,29
16664,2025-09-22,new,79
16665,2023-02-07,new,29
16671,2025-04-02,new,29
16671,2025-07-01,expansion,75
16673,2023-06-17,new,29
16678,2024-01-19,new,29
16679,2024-08-05,new,79
16681,2023-06-19,new,199
16682,2025-03-19,new,79
16685,2026-01-11,new,29
16687,2025-05-09,new,79
16692,2025-09-30,new,79
16697,2023-11-29,new,29
16700,2023-02-23,new,79
16702,2023-04-30,new,29
16706,2025-09-25,new,29
16709,2024-11-01,new,29
16709,2025-04-30,churn,-66
16716,2025-11-26,new,79
16716,2026-05-25,churn,-200
16720,2023-03-03,new,79
16723,2025-05-04,new,79
16723,2025-08-02,contraction,-50
16728,2023-02-06,new,199
16729,2023-08-29,new,29
16741,2026-01-15,new,29
16742,2025-02-11,new,29
16746,2023-02-24,new,79
16746,2023-05-25,expansion,50
16746,2023-08-23,churn,-190
16754,2025-08-06,new,29
16758,2024-02-29,new,79
16759,2023-10-07,new,29
16766,2023-07-25,new,29
16766,2023-10-23,expansion,75
16766,2024-01-21,churn,-71
16767,2024-09-23,new,29
16774,2023-05-12,new,79
16777,2025-05-24,new,199
16778,2023-11-06,new,79
16781,2024-10-10,new,29
16781,2025-04-08,churn,-69
16786,2025-11-27,new,79
16786,2026-02-25,contraction,-25
16786,2026-05-26,churn,-192
16792,2024-08-01,new,29
16798,2023-05-21,new,29
16800,2025-12-14,new,79
16800,2026-03-14,contraction,-50
16801,2025-09-12,new,199
16806,2025-01-18,new,29
16817,2024-01-22,new,79
16817,2024-07-20,churn,-200
16821,2025-04-27,new,199
16821,2025-10-24,churn,-439
16824,2024-05-05,new,29
16826,2024-12-07,new,79
16827,2024-05-17,new,29
16833,2023-08-20,new,79
16837,2025-07-08,new,29
16837,2025-10-06,expansion,75
16839,2026-02-07,new,79
16840,2023-09-05,new,79
16855,2026-01-23,new,79
16864,2023-10-08,new,79
16867,2023-08-02,new,29
16867,2023-10-31,expansion,50
16873,2024-01-13,new,29
16880,2026-01-13,new,79
16880,2026-07-12,churn,-214
16882,2025-05-29,new,199
16883,2023-03-16,new,79
16883,2023-09-12,churn,-217
16891,2026-02-16,new,79
16891,2026-05-17,contraction,-75
16891,2026-08-15,churn,-200
16893,2023-10-21,new,29
16893,2024-04-18,churn,-68
16914,2023-07-26,new,79
16919,2024-02-27,new,29
16925,2024-11-29,new,79
16937,2026-03-02,new,199
16939,2026-03-08,new,199
16944,2024-05-30,new,79
16944,2024-11-26,churn,-221
16950,2025-04-03,new,79
16955,2026-02-10,new,29
16957,2024-01-28,new,79
16962,2023-10-22,new,79
16969,2023-07-27,new,199
16969,2024-01-23,churn,-484
16971,2025-09-03,new,29
16978,2023-06-09,new,29
16981,2025-12-05,new,29
16983,2026-01-03,new,29
16983,2026-07-02,churn,-76
16991,2023-10-15,new,29
16991,2024-01-13,contraction,-100
16994,2025-02-12,new,79
17006,2024-01-15,new,199
17007,2025-04-27,new,29
17010,2023-04-21,new,79
17010,2023-10-18,churn,-207
17011,2024-03-15,new,29
17021,2025-01-11,new,199
17028,2025-06-09,new,79
17028,2025-09-07,contraction,-25
17028,2025-12-06,churn,-194
17029,2023-02-12,new,79
17030,2024-10-12,new,29
17040,2024-08-27,new,199
17040,2025-02-23,churn,-462
17041,2023-05-10,new,79
17042,2023-01-19,new,79
17044,2026-03-12,new,79
17045,2023-01-24,new,79
17045,2023-04-24,expansion,75
17054,2025-04-12,new,199
17054,2025-10-09,churn,-499
17058,2026-01-05,new,79
17065,2024-11-03,new,29
17067,2024-08-05,new,29
17070,2023-06-23,new,79
17078,2025-03-22,new,199
17087,2025-08-26,new,79
17089,2023-07-22,new,79
17089,2023-10-20,expansion,100
17101,2024-12-18,new,199
17104,2025-08-20,new,79
17111,2023-04-24,new,29
17112,2024-05-02,new,29
17113,2025-11-27,new,29
17116,2024-11-17,new,29
17118,2024-09-12,new,29
17120,2024-07-31,new,29
17121,2023-11-28,new,29
17121,2024-05-26,churn,-65
17124,2026-01-29,new,29
17124,2026-04-29,contraction,-75
17128,2023-05-07,new,29
17128,2023-08-05,expansion,75
17133,2024-10-20,new,79
17140,2024-06-14,new,79
17141,2023-12-11,new,79
17141,2024-06-08,churn,-197
17148,2024-06-22,new,29
17148,2024-09-20,contraction,-50
17157,2024-02-21,new,29
17157,2024-05-21,expansion,100
17162,2024-10-21,new,79
17167,2023-06-21,new,79
17168,2024-09-20,new,29
17172,2023-10-09,new,79
17174,2024-09-23,new,29
17174,2025-03-22,churn,-68
